,City,LocType,NO2,SO2,Sampling.Date,State
5764,Agra,Sensitive Area,9.0,2.0,2011-09-14,Uttar Pradesh
5765,Agra,Sensitive Area,16.0,2.0,2011-09-15,Uttar Pradesh
5766,Agra,Sensitive Area,15.5,3.5,2011-09-17,Uttar Pradesh
5767,Agra,Sensitive Area,5.5,2.0,2011-09-18,Uttar Pradesh
5768,Agra,Sensitive Area,12.5,2.0,2011-09-19,Uttar Pradesh
5769,Agra,Sensitive Area,14.0,2.0,2011-09-20,Uttar Pradesh
5770,Agra,Sensitive Area,14.333333333333334,2.0,2011-09-21,Uttar Pradesh
5771,Agra,Sensitive Area,20.0,2.0,2011-09-22,Uttar Pradesh
5772,Agra,Sensitive Area,8.0,2.0,2011-09-24,Uttar Pradesh
5773,Agra,Sensitive Area,14.0,2.0,2011-09-25,Uttar Pradesh
5774,Agra,Sensitive Area,9.0,2.0,2011-09-26,Uttar Pradesh
5775,Agra,Sensitive Area,15.5,2.0,2011-09-27,Uttar Pradesh
5776,Agra,Sensitive Area,17.333333333333332,2.0,2011-09-28,Uttar Pradesh
5777,Agra,Sensitive Area,12.666666666666666,2.0,2011-09-29,Uttar Pradesh
5778,Agra,Sensitive Area,19.5,2.0,2011-01-10,Uttar Pradesh
5779,Agra,Sensitive Area,27.0,3.0,2011-03-10,Uttar Pradesh
5780,Agra,Sensitive Area,18.5,3.0,2011-04-10,Uttar Pradesh
5781,Agra,Sensitive Area,25.0,2.0,2011-05-10,Uttar Pradesh
5782,Agra,Sensitive Area,22.5,2.0,2011-08-10,Uttar Pradesh
5783,Agra,Sensitive Area,23.5,2.0,2011-09-10,Uttar Pradesh
5784,Agra,Sensitive Area,23.333333333333332,2.3333333333333335,2011-10-10,Uttar Pradesh
5785,Agra,Sensitive Area,30.0,2.5,2011-11-10,Uttar Pradesh
5786,Agra,Sensitive Area,15.5,2.0,2011-12-10,Uttar Pradesh
5787,Agra,Sensitive Area,50.666666666666664,2.3333333333333335,2011-09-11,Uttar Pradesh
5788,Agra,Sensitive Area,31.0,5.0,2011-12-11,Uttar Pradesh
5789,Agra,Sensitive Area,28.0,2.0,2011-11-13,Uttar Pradesh
5790,Agra,Sensitive Area,37.5,2.5,2011-11-14,Uttar Pradesh
5791,Agra,Sensitive Area,31.0,2.0,2011-11-15,Uttar Pradesh
5792,Agra,Sensitive Area,41.0,2.5,2011-11-16,Uttar Pradesh
5793,Agra,Sensitive Area,43.5,3.5,2011-11-17,Uttar Pradesh
5794,Agra,Sensitive Area,22.5,2.0,2011-11-19,Uttar Pradesh
5795,Agra,Sensitive Area,25.5,4.0,2011-11-20,Uttar Pradesh
5796,Agra,Sensitive Area,29.0,2.0,2011-11-21,Uttar Pradesh
5797,Agra,Sensitive Area,35.0,2.0,2011-11-22,Uttar Pradesh
5798,Agra,Sensitive Area,37.0,2.0,2011-11-23,Uttar Pradesh
5799,Agra,Sensitive Area,49.0,4.5,2011-11-24,Uttar Pradesh
5800,Agra,Sensitive Area,46.0,2.0,2011-11-26,Uttar Pradesh
5801,Agra,Sensitive Area,36.5,2.0,2011-11-27,Uttar Pradesh
5802,Agra,Sensitive Area,47.5,5.5,2011-11-28,Uttar Pradesh
5803,Agra,Sensitive Area,26.0,5.5,2011-11-29,Uttar Pradesh
5804,Agra,Sensitive Area,40.5,3.5,2011-11-30,Uttar Pradesh
5805,Agra,Sensitive Area,59.0,11.0,2011-01-12,Uttar Pradesh
5806,Agra,Sensitive Area,38.5,3.5,2011-03-12,Uttar Pradesh
5807,Agra,Sensitive Area,44.0,6.5,2011-04-12,Uttar Pradesh
5808,Agra,Sensitive Area,46.5,7.0,2011-05-12,Uttar Pradesh
5809,Agra,Sensitive Area,36.5,2.0,2011-07-12,Uttar Pradesh
5810,Agra,Sensitive Area,22.0,2.0,2011-08-12,Uttar Pradesh
5811,Agra,Sensitive Area,21.5,2.5,2011-10-12,Uttar Pradesh
5812,Agra,Sensitive Area,33.5,4.0,2011-11-12,Uttar Pradesh
5813,Agra,Sensitive Area,43.333333333333336,3.3333333333333335,2011-12-12,Uttar Pradesh
5814,Agra,Sensitive Area,29.0,8.0,2011-12-13,Uttar Pradesh
5815,Agra,Sensitive Area,52.5,5.0,2011-12-14,Uttar Pradesh
5816,Agra,Sensitive Area,29.5,6.0,2011-12-15,Uttar Pradesh
5817,Agra,Sensitive Area,35.0,3.0,2011-12-17,Uttar Pradesh
5818,Agra,Sensitive Area,35.5,2.5,2011-12-18,Uttar Pradesh
5819,Agra,Sensitive Area,34.666666666666664,2.0,2011-12-19,Uttar Pradesh
5820,Agra,Sensitive Area,34.5,2.0,2011-12-21,Uttar Pradesh
5821,Agra,Sensitive Area,31.0,3.3333333333333335,2011-12-22,Uttar Pradesh
5822,Agra,Sensitive Area,42.0,,2011-12-24,Uttar Pradesh
5823,Agra,Sensitive Area,35.5,3.5,2011-12-27,Uttar Pradesh
5824,Agra,Sensitive Area,40.5,5.5,2011-12-28,Uttar Pradesh
5825,Agra,Sensitive Area,44.0,4.5,2011-12-29,Uttar Pradesh
5826,Agra,Sensitive Area,20.0,3.0,2011-12-31,Uttar Pradesh
5827,Agra,Sensitive Area,20.5,2.0,2011-07-01,Uttar Pradesh
5828,Agra,Sensitive Area,51.5,2.0,2011-01-14,Uttar Pradesh
5829,Agra,Sensitive Area,56.0,6.0,2011-01-21,Uttar Pradesh
5830,Agra,Sensitive Area,27.0,3.5,2011-01-28,Uttar Pradesh
5831,Agra,Sensitive Area,50.0,4.5,2011-04-02,Uttar Pradesh
5832,Agra,Sensitive Area,30.5,2.0,2011-11-02,Uttar Pradesh
5833,Agra,Sensitive Area,25.5,3.0,2011-02-18,Uttar Pradesh
5834,Agra,Sensitive Area,24.0,5.5,2011-11-03,Uttar Pradesh
5835,Agra,Sensitive Area,36.0,4.666666666666667,2011-03-18,Uttar Pradesh
5836,Agra,Sensitive Area,30.5,5.0,2011-03-25,Uttar Pradesh
5837,Agra,Sensitive Area,30.0,7.5,2011-08-04,Uttar Pradesh
5838,Agra,Sensitive Area,49.5,4.5,2011-04-15,Uttar Pradesh
5839,Agra,Sensitive Area,42.0,4.0,2011-10-05,Uttar Pradesh
5840,Agra,Sensitive Area,28.0,3.0,2011-05-13,Uttar Pradesh
5841,Agra,Sensitive Area,18.5,2.0,2011-05-20,Uttar Pradesh
5842,Agra,Sensitive Area,38.0,4.0,2011-03-06,Uttar Pradesh
5843,Agra,Sensitive Area,32.0,2.0,2011-10-06,Uttar Pradesh
5844,Agra,Sensitive Area,,,2011-08-07,Uttar Pradesh
5845,Agra,Sensitive Area,29.0,2.0,2011-07-17,Uttar Pradesh
5846,Agra,Sensitive Area,23.5,2.0,2011-05-08,Uttar Pradesh
5847,Agra,Sensitive Area,6.5,2.0,2011-08-19,Uttar Pradesh
5848,Agra,Sensitive Area,15.5,2.0,2011-02-09,Uttar Pradesh
5849,Agra,Sensitive Area,20.0,2.0,2011-09-09,Uttar Pradesh
5850,Agra,Sensitive Area,18.0,2.0,2011-10-09,Uttar Pradesh
5851,Agra,Sensitive Area,14.5,2.0,2011-09-16,Uttar Pradesh
5852,Agra,Sensitive Area,25.0,6.0,2011-07-10,Uttar Pradesh
5853,Agra,Sensitive Area,35.5,2.5,2011-09-12,Uttar Pradesh
5854,Agra,Sensitive Area,45.0,4.0,2011-12-16,Uttar Pradesh
5855,Agra,Sensitive Area,47.0,3.5,2011-12-23,Uttar Pradesh
5856,Agra,Sensitive Area,36.0,2.0,2011-06-01,Uttar Pradesh
5857,Agra,Sensitive Area,21.0,3.0,2011-01-04,Uttar Pradesh
5858,Agra,Sensitive Area,24.0,4.5,2011-05-27,Uttar Pradesh
5859,Agra,Sensitive Area,13.0,2.0,2011-06-17,Uttar Pradesh
5860,Agra,Sensitive Area,17.0,3.0,2011-01-07,Uttar Pradesh
5861,Agra,Sensitive Area,16.0,2.0,2011-07-15,Uttar Pradesh
5862,Agra,Sensitive Area,12.0,2.0,2011-07-18,Uttar Pradesh
5863,Agra,Sensitive Area,12.5,3.0,2011-12-08,Uttar Pradesh
5864,Agra,Sensitive Area,8.0,2.0,2011-11-09,Uttar Pradesh
5865,Agra,Sensitive Area,12.0,2.5,2011-09-23,Uttar Pradesh
5866,Agra,Sensitive Area,38.0,2.0,2011-11-11,Uttar Pradesh
5867,Agra,Sensitive Area,23.0,2.0,2011-11-18,Uttar Pradesh
5868,Agra,Sensitive Area,36.0,2.0,2011-02-12,Uttar Pradesh
5869,Agra,Sensitive Area,31.0,2.0,2011-12-26,Uttar Pradesh
5870,Agra,Sensitive Area,26.0,6.0,2011-01-17,Uttar Pradesh
5871,Agra,Sensitive Area,14.0,2.0,2011-06-05,Uttar Pradesh
5872,Agra,Sensitive Area,19.0,2.0,2011-07-16,Uttar Pradesh
5873,Agra,Sensitive Area,13.0,2.0,2011-07-22,Uttar Pradesh
5874,Agra,Sensitive Area,26.0,2.0,2011-07-29,Uttar Pradesh
5875,Agra,Sensitive Area,49.0,2.0,2011-12-20,Uttar Pradesh
5876,Agra,Sensitive Area,22.0,2.0,2013-01-13,Uttar Pradesh
5877,Agra,Sensitive Area,27.0,2.0,2013-01-14,Uttar Pradesh
5878,Agra,Sensitive Area,25.5,2.0,2013-01-15,Uttar Pradesh
5879,Agra,Sensitive Area,30.5,2.0,2013-01-16,Uttar Pradesh
5880,Agra,Sensitive Area,27.0,3.5,2013-01-17,Uttar Pradesh
5881,Agra,Sensitive Area,29.0,2.0,2013-01-19,Uttar Pradesh
5882,Agra,Sensitive Area,28.5,2.0,2013-01-20,Uttar Pradesh
5883,Agra,Sensitive Area,33.0,2.0,2013-01-21,Uttar Pradesh
5884,Agra,Sensitive Area,25.333333333333332,2.6666666666666665,2013-01-22,Uttar Pradesh
5885,Agra,Sensitive Area,27.0,2.0,2013-01-23,Uttar Pradesh
5886,Agra,Sensitive Area,46.0,2.0,2013-01-24,Uttar Pradesh
5887,Agra,Sensitive Area,34.0,2.5,2013-01-27,Uttar Pradesh
5888,Agra,Sensitive Area,40.5,2.5,2013-01-28,Uttar Pradesh
5889,Agra,Sensitive Area,48.0,8.0,2013-01-29,Uttar Pradesh
5890,Agra,Sensitive Area,35.0,2.5,2013-01-30,Uttar Pradesh
5891,Agra,Sensitive Area,38.0,2.0,2013-01-31,Uttar Pradesh
5892,Agra,Sensitive Area,30.0,3.5,2013-02-13,Uttar Pradesh
5893,Agra,Sensitive Area,32.0,3.5,2013-02-14,Uttar Pradesh
5894,Agra,Sensitive Area,23.0,2.0,2013-02-16,Uttar Pradesh
5895,Agra,Sensitive Area,27.0,2.0,2013-02-21,Uttar Pradesh
5896,Agra,Sensitive Area,11.5,2.0,2013-02-23,Uttar Pradesh
5897,Agra,Sensitive Area,14.5,2.0,2013-02-24,Uttar Pradesh
5898,Agra,Sensitive Area,23.0,2.0,2013-02-25,Uttar Pradesh
5899,Agra,Sensitive Area,11.5,2.0,2013-02-26,Uttar Pradesh
5900,Agra,Sensitive Area,16.0,2.0,2013-02-27,Uttar Pradesh
5901,Agra,Sensitive Area,16.0,2.0,2013-02-28,Uttar Pradesh
5902,Agra,Sensitive Area,19.5,2.5,2013-03-13,Uttar Pradesh
5903,Agra,Sensitive Area,20.0,2.5,2013-03-14,Uttar Pradesh
5904,Agra,Sensitive Area,22.0,2.0,2013-03-16,Uttar Pradesh
5905,Agra,Sensitive Area,24.0,2.0,2013-03-17,Uttar Pradesh
5906,Agra,Sensitive Area,22.0,2.0,2013-03-18,Uttar Pradesh
5907,Agra,Sensitive Area,20.5,2.5,2013-03-19,Uttar Pradesh
5908,Agra,Sensitive Area,13.0,2.5,2013-03-20,Uttar Pradesh
5909,Agra,Sensitive Area,22.5,2.0,2013-03-21,Uttar Pradesh
5910,Agra,Sensitive Area,17.5,2.0,2013-03-23,Uttar Pradesh
5911,Agra,Sensitive Area,16.0,2.0,2013-03-24,Uttar Pradesh
5912,Agra,Sensitive Area,11.5,3.0,2013-03-25,Uttar Pradesh
5913,Agra,Sensitive Area,23.0,4.5,2013-03-26,Uttar Pradesh
5914,Agra,Sensitive Area,25.0,3.5,2013-03-30,Uttar Pradesh
5915,Agra,Sensitive Area,14.0,3.0,2013-03-31,Uttar Pradesh
5916,Agra,Sensitive Area,20.0,4.0,2013-04-13,Uttar Pradesh
5917,Agra,Sensitive Area,17.0,2.0,2013-04-14,Uttar Pradesh
5918,Agra,Sensitive Area,24.5,2.0,2013-04-15,Uttar Pradesh
5919,Agra,Sensitive Area,14.0,2.5,2013-04-16,Uttar Pradesh
5920,Agra,Sensitive Area,20.5,2.5,2013-04-17,Uttar Pradesh
5921,Agra,Sensitive Area,26.5,3.5,2013-04-18,Uttar Pradesh
5922,Agra,Sensitive Area,,,2013-04-20,Uttar Pradesh
5923,Agra,Sensitive Area,9.0,2.0,2013-04-21,Uttar Pradesh
5924,Agra,Sensitive Area,18.5,2.0,2013-04-22,Uttar Pradesh
5925,Agra,Sensitive Area,20.0,2.0,2013-04-23,Uttar Pradesh
5926,Agra,Sensitive Area,21.0,2.5,2013-04-25,Uttar Pradesh
5927,Agra,Sensitive Area,12.0,2.0,2013-04-27,Uttar Pradesh
5928,Agra,Sensitive Area,20.0,4.5,2013-04-28,Uttar Pradesh
5929,Agra,Sensitive Area,16.0,3.0,2013-04-29,Uttar Pradesh
5930,Agra,Sensitive Area,21.5,3.5,2013-04-30,Uttar Pradesh
5931,Agra,Sensitive Area,26.5,2.0,2013-05-13,Uttar Pradesh
5932,Agra,Sensitive Area,20.5,2.0,2013-05-14,Uttar Pradesh
5933,Agra,Sensitive Area,27.0,3.5,2013-05-15,Uttar Pradesh
5934,Agra,Sensitive Area,14.0,2.0,2013-05-16,Uttar Pradesh
5935,Agra,Sensitive Area,37.0,6.0,2013-05-18,Uttar Pradesh
5936,Agra,Sensitive Area,19.5,3.5,2013-05-19,Uttar Pradesh
5937,Agra,Sensitive Area,16.0,2.5,2013-05-20,Uttar Pradesh
5938,Agra,Sensitive Area,19.0,2.0,2013-05-21,Uttar Pradesh
5939,Agra,Sensitive Area,6.0,2.0,2013-06-13,Uttar Pradesh
5940,Agra,Sensitive Area,16.5,2.0,2013-06-15,Uttar Pradesh
5941,Agra,Sensitive Area,9.0,2.0,2013-06-16,Uttar Pradesh
5942,Agra,Sensitive Area,12.0,3.0,2013-06-17,Uttar Pradesh
5943,Agra,Sensitive Area,15.5,2.0,2013-06-18,Uttar Pradesh
5944,Agra,Sensitive Area,13.0,2.0,2013-06-19,Uttar Pradesh
5945,Agra,Sensitive Area,12.0,2.0,2013-06-20,Uttar Pradesh
5946,Agra,Sensitive Area,11.5,2.0,2013-06-22,Uttar Pradesh
5947,Agra,Sensitive Area,15.5,2.0,2013-06-23,Uttar Pradesh
5948,Agra,Sensitive Area,27.5,2.5,2013-06-24,Uttar Pradesh
5949,Agra,Sensitive Area,10.5,2.0,2013-06-25,Uttar Pradesh
5950,Agra,Sensitive Area,6.0,2.0,2013-06-26,Uttar Pradesh
5951,Agra,Sensitive Area,14.0,2.0,2013-06-27,Uttar Pradesh
5952,Agra,Sensitive Area,27.5,2.0,2013-06-29,Uttar Pradesh
5953,Agra,Sensitive Area,9.0,2.0,2013-06-30,Uttar Pradesh
5954,Agra,Sensitive Area,9.0,2.0,2013-07-20,Uttar Pradesh
5955,Agra,Sensitive Area,7.0,2.0,2013-07-21,Uttar Pradesh
5956,Agra,Sensitive Area,6.0,2.0,2013-07-22,Uttar Pradesh
5957,Agra,Sensitive Area,6.0,2.0,2013-07-23,Uttar Pradesh
5958,Agra,Sensitive Area,5.0,2.0,2013-07-24,Uttar Pradesh
5959,Agra,Sensitive Area,5.0,2.0,2013-07-25,Uttar Pradesh
5960,Agra,Sensitive Area,5.0,2.0,2013-07-27,Uttar Pradesh
5961,Agra,Sensitive Area,5.0,3.0,2013-07-28,Uttar Pradesh
5962,Agra,Sensitive Area,6.0,2.0,2013-07-29,Uttar Pradesh
5963,Agra,Sensitive Area,5.0,2.0,2013-07-30,Uttar Pradesh
5964,Agra,Sensitive Area,5.0,2.0,2013-07-31,Uttar Pradesh
5965,Agra,Sensitive Area,17.0,2.0,2013-09-14,Uttar Pradesh
5966,Agra,Sensitive Area,17.0,2.0,2013-09-15,Uttar Pradesh
5967,Agra,Sensitive Area,24.0,2.0,2013-09-16,Uttar Pradesh
5968,Agra,Sensitive Area,28.0,4.0,2013-09-17,Uttar Pradesh
5969,Agra,Sensitive Area,26.0,2.5,2013-09-18,Uttar Pradesh
5970,Agra,Sensitive Area,18.5,2.0,2013-09-19,Uttar Pradesh
5971,Agra,Sensitive Area,18.5,2.0,2013-09-21,Uttar Pradesh
5972,Agra,Sensitive Area,12.0,2.5,2013-09-22,Uttar Pradesh
5973,Agra,Sensitive Area,,,2013-09-23,Uttar Pradesh
5974,Agra,Sensitive Area,14.5,2.0,2013-09-24,Uttar Pradesh
5975,Agra,Sensitive Area,13.5,2.0,2013-09-25,Uttar Pradesh
5976,Agra,Sensitive Area,19.0,2.0,2013-09-26,Uttar Pradesh
5977,Agra,Sensitive Area,11.0,2.0,2013-09-28,Uttar Pradesh
5978,Agra,Sensitive Area,20.0,2.0,2013-09-29,Uttar Pradesh
5979,Agra,Sensitive Area,16.5,2.0,2013-09-30,Uttar Pradesh
5980,Agra,Sensitive Area,12.0,2.0,2013-10-13,Uttar Pradesh
5981,Agra,Sensitive Area,17.0,2.0,2013-10-14,Uttar Pradesh
5982,Agra,Sensitive Area,29.5,2.0,2013-10-15,Uttar Pradesh
5983,Agra,Sensitive Area,23.0,2.5,2013-10-17,Uttar Pradesh
5984,Agra,Sensitive Area,24.0,2.0,2013-10-19,Uttar Pradesh
5985,Agra,Sensitive Area,35.5,2.0,2013-10-20,Uttar Pradesh
5986,Agra,Sensitive Area,30.666666666666668,3.3333333333333335,2013-10-21,Uttar Pradesh
5987,Agra,Sensitive Area,34.0,3.3333333333333335,2013-10-22,Uttar Pradesh
5988,Agra,Sensitive Area,32.5,2.0,2013-10-23,Uttar Pradesh
5989,Agra,Sensitive Area,31.5,2.0,2013-10-24,Uttar Pradesh
5990,Agra,Sensitive Area,22.0,2.0,2013-10-26,Uttar Pradesh
5991,Agra,Sensitive Area,35.0,2.0,2013-10-27,Uttar Pradesh
5992,Agra,Sensitive Area,25.0,2.0,2013-10-28,Uttar Pradesh
5993,Agra,Sensitive Area,25.0,2.0,2013-10-29,Uttar Pradesh
5994,Agra,Sensitive Area,32.0,3.0,2013-10-30,Uttar Pradesh
5995,Agra,Sensitive Area,31.0,2.0,2013-10-31,Uttar Pradesh
5996,Agra,Sensitive Area,51.333333333333336,3.3333333333333335,2013-11-13,Uttar Pradesh
5997,Agra,Sensitive Area,40.666666666666664,3.0,2013-11-20,Uttar Pradesh
5998,Agra,Sensitive Area,31.0,4.0,2013-11-21,Uttar Pradesh
5999,Agra,Sensitive Area,44.0,2.5,2013-11-24,Uttar Pradesh
6000,Agra,Sensitive Area,42.666666666666664,4.0,2013-11-25,Uttar Pradesh
6001,Agra,Sensitive Area,37.333333333333336,5.333333333333333,2013-11-26,Uttar Pradesh
6002,Agra,Sensitive Area,35.0,5.333333333333333,2013-11-27,Uttar Pradesh
6003,Agra,Sensitive Area,31.5,3.0,2013-11-28,Uttar Pradesh
6004,Agra,Sensitive Area,32.5,2.5,2013-02-19,Uttar Pradesh
6005,Agra,Sensitive Area,23.5,2.0,2013-02-20,Uttar Pradesh
6006,Agra,Sensitive Area,34.0,2.0,2013-02-22,Uttar Pradesh
6007,Agra,Sensitive Area,19.0,2.0,2013-04-26,Uttar Pradesh
6008,Agra,Sensitive Area,35.0,8.0,2013-05-17,Uttar Pradesh
6009,Agra,Sensitive Area,21.0,2.0,2013-05-23,Uttar Pradesh
6010,Agra,Sensitive Area,23.0,2.0,2013-05-27,Uttar Pradesh
6011,Agra,Sensitive Area,30.0,4.0,2013-05-29,Uttar Pradesh
6012,Agra,Sensitive Area,7.0,2.0,2013-06-14,Uttar Pradesh
6013,Agra,Sensitive Area,23.0,2.0,2013-06-28,Uttar Pradesh
6014,Agra,Sensitive Area,9.0,2.0,2013-09-20,Uttar Pradesh
6015,Agra,Sensitive Area,50.0,3.0,2013-11-23,Uttar Pradesh
6016,Agra,Sensitive Area,28.0,3.0,2013-01-18,Uttar Pradesh
6017,Agra,Sensitive Area,25.0,2.0,2013-02-18,Uttar Pradesh
6018,Agra,Sensitive Area,24.0,2.0,2013-03-22,Uttar Pradesh
6019,Agra,Sensitive Area,18.0,2.0,2013-05-22,Uttar Pradesh
6020,Agra,Sensitive Area,21.0,3.0,2013-05-28,Uttar Pradesh
6021,Agra,Sensitive Area,7.0,2.0,2013-05-30,Uttar Pradesh
6022,Agra,Sensitive Area,8.0,3.0,2013-05-31,Uttar Pradesh
6023,Agra,Sensitive Area,23.0,2.0,2013-09-13,Uttar Pradesh
6024,Agra,Sensitive Area,19.0,2.0,2013-09-27,Uttar Pradesh
6025,Agra,Sensitive Area,32.0,2.0,2013-10-18,Uttar Pradesh
6026,Agra,Sensitive Area,49.5,3.0,2013-11-22,Uttar Pradesh
6027,Agra,Sensitive Area,34.0,2.0,2013-02-17,Uttar Pradesh
6028,Agra,Sensitive Area,36.0,4.0,2013-03-15,Uttar Pradesh
6029,Agra,Sensitive Area,20.0,2.0,2013-03-28,Uttar Pradesh
6030,Agra,Sensitive Area,31.0,5.0,2013-05-24,Uttar Pradesh
6031,Agra,Sensitive Area,20.0,3.0,2013-05-26,Uttar Pradesh
6032,Agra,Sensitive Area,34.0,2.0,2013-06-21,Uttar Pradesh
6033,Agra,Sensitive Area,39.666666666666664,2.0,2013-09-01,Uttar Pradesh
6034,Agra,Sensitive Area,35.0,7.0,2013-10-01,Uttar Pradesh
6035,Agra,Sensitive Area,33.5,2.0,2013-12-01,Uttar Pradesh
6036,Agra,Sensitive Area,44.5,2.5,2013-02-02,Uttar Pradesh
6037,Agra,Sensitive Area,25.0,2.0,2013-03-02,Uttar Pradesh
6038,Agra,Sensitive Area,19.5,2.0,2013-04-02,Uttar Pradesh
6039,Agra,Sensitive Area,18.0,3.5,2013-05-02,Uttar Pradesh
6040,Agra,Sensitive Area,16.0,2.0,2013-06-02,Uttar Pradesh
6041,Agra,Sensitive Area,21.5,2.0,2013-07-02,Uttar Pradesh
6042,Agra,Sensitive Area,19.5,2.0,2013-09-02,Uttar Pradesh
6043,Agra,Sensitive Area,20.0,2.0,2013-10-02,Uttar Pradesh
6044,Agra,Sensitive Area,23.0,2.0,2013-11-02,Uttar Pradesh
6045,Agra,Sensitive Area,21.0,2.5,2013-12-02,Uttar Pradesh
6046,Agra,Sensitive Area,14.5,2.5,2013-02-03,Uttar Pradesh
6047,Agra,Sensitive Area,25.0,3.5,2013-03-03,Uttar Pradesh
6048,Agra,Sensitive Area,23.5,2.0,2013-04-03,Uttar Pradesh
6049,Agra,Sensitive Area,31.0,3.5,2013-05-03,Uttar Pradesh
6050,Agra,Sensitive Area,38.0,7.0,2013-06-03,Uttar Pradesh
6051,Agra,Sensitive Area,35.0,2.5,2013-07-03,Uttar Pradesh
6052,Agra,Sensitive Area,31.5,5.0,2013-09-03,Uttar Pradesh
6053,Agra,Sensitive Area,24.0,2.0,2013-10-03,Uttar Pradesh
6054,Agra,Sensitive Area,32.0,2.0,2013-11-03,Uttar Pradesh
6055,Agra,Sensitive Area,40.5,6.5,2013-12-03,Uttar Pradesh
6056,Agra,Sensitive Area,13.5,3.0,2013-01-04,Uttar Pradesh
6057,Agra,Sensitive Area,20.0,2.0,2013-02-04,Uttar Pradesh
6058,Agra,Sensitive Area,14.0,2.0,2013-03-04,Uttar Pradesh
6059,Agra,Sensitive Area,13.0,5.0,2013-04-04,Uttar Pradesh
6060,Agra,Sensitive Area,14.0,5.0,2013-06-04,Uttar Pradesh
6061,Agra,Sensitive Area,20.5,9.0,2013-07-04,Uttar Pradesh
6062,Agra,Sensitive Area,33.0,7.666666666666667,2013-08-04,Uttar Pradesh
6063,Agra,Sensitive Area,26.0,3.5,2013-09-04,Uttar Pradesh
6064,Agra,Sensitive Area,,,2013-10-04,Uttar Pradesh
6065,Agra,Sensitive Area,20.666666666666668,3.3333333333333335,2013-11-04,Uttar Pradesh
6066,Agra,Sensitive Area,18.5,5.5,2013-01-05,Uttar Pradesh
6067,Agra,Sensitive Area,15.5,4.5,2013-02-05,Uttar Pradesh
6068,Agra,Sensitive Area,15.5,2.5,2013-04-05,Uttar Pradesh
6069,Agra,Sensitive Area,17.5,2.0,2013-05-05,Uttar Pradesh
6070,Agra,Sensitive Area,34.0,2.0,2013-06-05,Uttar Pradesh
6071,Agra,Sensitive Area,32.0,4.0,2013-07-05,Uttar Pradesh
6072,Agra,Sensitive Area,28.0,5.5,2013-08-05,Uttar Pradesh
6073,Agra,Sensitive Area,30.5,4.0,2013-09-05,Uttar Pradesh
6074,Agra,Sensitive Area,16.0,2.0,2013-11-05,Uttar Pradesh
6075,Agra,Sensitive Area,24.5,2.0,2013-12-05,Uttar Pradesh
6076,Agra,Sensitive Area,12.5,7.0,2013-06-06,Uttar Pradesh
6077,Agra,Sensitive Area,5.5,2.5,2013-08-06,Uttar Pradesh
6078,Agra,Sensitive Area,12.0,2.0,2013-09-06,Uttar Pradesh
6079,Agra,Sensitive Area,12.0,2.0,2013-10-06,Uttar Pradesh
6080,Agra,Sensitive Area,9.5,2.0,2013-11-06,Uttar Pradesh
6081,Agra,Sensitive Area,26.0,3.0,2013-12-06,Uttar Pradesh
6082,Agra,Sensitive Area,17.5,2.0,2013-01-09,Uttar Pradesh
6083,Agra,Sensitive Area,16.333333333333332,2.3333333333333335,2013-02-09,Uttar Pradesh
6084,Agra,Sensitive Area,10.333333333333334,2.0,2013-03-09,Uttar Pradesh
6085,Agra,Sensitive Area,22.0,2.0,2013-04-09,Uttar Pradesh
6086,Agra,Sensitive Area,7.0,2.0,2013-05-09,Uttar Pradesh
6087,Agra,Sensitive Area,12.5,2.0,2013-07-09,Uttar Pradesh
6088,Agra,Sensitive Area,12.0,2.0,2013-08-09,Uttar Pradesh
6089,Agra,Sensitive Area,11.666666666666666,2.0,2013-09-09,Uttar Pradesh
6090,Agra,Sensitive Area,9.0,2.0,2013-10-09,Uttar Pradesh
6091,Agra,Sensitive Area,11.5,2.0,2013-11-09,Uttar Pradesh
6092,Agra,Sensitive Area,18.5,2.0,2013-12-09,Uttar Pradesh
6093,Agra,Sensitive Area,8.5,2.0,2013-01-10,Uttar Pradesh
6094,Agra,Sensitive Area,5.0,2.0,2013-03-10,Uttar Pradesh
6095,Agra,Sensitive Area,12.0,2.0,2013-05-10,Uttar Pradesh
6096,Agra,Sensitive Area,6.0,2.0,2013-06-10,Uttar Pradesh
6097,Agra,Sensitive Area,14.333333333333334,2.0,2013-07-10,Uttar Pradesh
6098,Agra,Sensitive Area,19.666666666666668,2.0,2013-08-10,Uttar Pradesh
6099,Agra,Sensitive Area,19.5,2.0,2013-09-10,Uttar Pradesh
6100,Agra,Sensitive Area,18.0,2.0,2013-10-10,Uttar Pradesh
6101,Agra,Sensitive Area,19.0,2.0,2013-12-10,Uttar Pradesh
6102,Agra,Sensitive Area,31.0,4.0,2013-03-11,Uttar Pradesh
6103,Agra,Sensitive Area,47.0,6.0,2013-04-11,Uttar Pradesh
6104,Agra,Sensitive Area,38.0,2.0,2013-05-11,Uttar Pradesh
6105,Agra,Sensitive Area,11.0,5.0,2013-05-04,Uttar Pradesh
6106,Agra,Sensitive Area,11.0,2.0,2013-02-06,Uttar Pradesh
6107,Agra,Sensitive Area,24.0,2.0,2013-05-06,Uttar Pradesh
6108,Agra,Sensitive Area,15.0,2.0,2013-11-10,Uttar Pradesh
6109,Agra,Sensitive Area,35.0,2.0,2013-08-11,Uttar Pradesh
