,Unnamed: 0,City,LocType,NO2,SO2,Sampling.Date,State,Scale_SO2,Scale_NO2
5039,5039,Agra,Sensitive Area,44.76666666666666,4.766666666666667,2008-12-18,Uttar Pradesh,0.06450157870996842,0.0142331044092764
5040,5040,Agra,Sensitive Area,25.266666666666666,8.0,2008-12-22,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5041,5041,Agra,Sensitive Area,38.75,6.55,2008-12-23,Uttar Pradesh,0.08863328822733423,0.01955807703792177
5042,5042,Agra,Sensitive Area,39.93333333333333,8.533333333333333,2008-12-24,Uttar Pradesh,0.11547135769057283,0.025480242858564747
5043,5043,Agra,Sensitive Area,55.5,8.0,2008-12-29,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5044,5044,Agra,Sensitive Area,45.8,9.5,2008-04-01,Uttar Pradesh,0.12855209742895804,0.028366676619886535
5045,5045,Agra,Sensitive Area,43.4,27.1,2008-08-01,Uttar Pradesh,0.36671177266576455,0.08091967751567633
5046,5046,Agra,Sensitive Area,35.5,3.0,2008-10-01,Uttar Pradesh,0.04059539918809201,0.008957897879964169
5047,5047,Agra,Sensitive Area,24.5,6.0,2008-11-01,Uttar Pradesh,0.08119079837618402,0.017915795759928337
5048,5048,Agra,Sensitive Area,43.4,7.199999999999998,2008-01-28,Uttar Pradesh,0.09742895805142081,0.021498954911914
5049,5049,Agra,Sensitive Area,42.75,6.4,2008-01-29,Uttar Pradesh,0.08660351826792963,0.01911018214392356
5050,5050,Agra,Sensitive Area,29.8,3.7,2008-02-14,Uttar Pradesh,0.05006765899864682,0.01104807405195581
5051,5051,Agra,Sensitive Area,29.65,10.25,2008-02-20,Uttar Pradesh,0.13870094722598106,0.03060615108987758
5052,5052,Agra,Sensitive Area,15.5,5.25,2008-02-26,Uttar Pradesh,0.07104194857916102,0.015676321289937296
5053,5053,Agra,Sensitive Area,40.7,4.7,2008-02-29,Uttar Pradesh,0.06359945872801083,0.014034040011943865
5054,5054,Agra,Sensitive Area,23.3,8.0,2008-07-03,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5055,5055,Agra,Sensitive Area,32.8,7.3,2008-11-03,Uttar Pradesh,0.09878213802435723,0.02179755150791281
5056,5056,Agra,Sensitive Area,43.7,3.3,2008-03-14,Uttar Pradesh,0.044654939106901215,0.009853687667960586
5057,5057,Agra,Sensitive Area,33.8,4.0,2008-03-17,Uttar Pradesh,0.054127198917456015,0.011943863839952225
5058,5058,Agra,Sensitive Area,29.5,2.5,2008-03-23,Uttar Pradesh,0.03382949932341001,0.0074649148999701405
5059,5059,Agra,Sensitive Area,26.7,8.0,2008-03-25,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5060,5060,Agra,Sensitive Area,19.0,5.4,2008-03-30,Uttar Pradesh,0.07307171853856563,0.016124216183935506
5061,5061,Agra,Sensitive Area,15.55,6.5,2008-02-04,Uttar Pradesh,0.08795669824086604,0.019408778739922364
5062,5062,Agra,Sensitive Area,29.5,14.0,2008-07-04,Uttar Pradesh,0.18944519621109607,0.04180352343983279
5063,5063,Agra,Sensitive Area,20.9,4.5,2008-04-13,Uttar Pradesh,0.06089309878213802,0.013436846819946254
5064,5064,Agra,Sensitive Area,17.1,6.0,2008-04-14,Uttar Pradesh,0.08119079837618402,0.017915795759928337
5065,5065,Agra,Sensitive Area,19.3,7.75,2008-04-16,Uttar Pradesh,0.10487144790257104,0.023141236189907436
5066,5066,Agra,Sensitive Area,20.4,4.65,2008-04-17,Uttar Pradesh,0.06292286874154263,0.013884741713944463
5067,5067,Agra,Sensitive Area,33.099999999999994,9.5,2008-04-20,Uttar Pradesh,0.12855209742895804,0.028366676619886535
5068,5068,Agra,Sensitive Area,33.15,9.25,2008-04-21,Uttar Pradesh,0.12516914749661703,0.02762018512988952
5069,5069,Agra,Sensitive Area,30.950000000000006,6.1,2008-04-23,Uttar Pradesh,0.08254397834912042,0.01821439235592714
5070,5070,Agra,Sensitive Area,28.75,7.3,2008-04-27,Uttar Pradesh,0.09878213802435723,0.02179755150791281
5071,5071,Agra,Sensitive Area,29.9,4.3,2008-04-30,Uttar Pradesh,0.05818673883626522,0.012839653627948642
5072,5072,Agra,Sensitive Area,21.0,5.0,2008-01-05,Uttar Pradesh,0.06765899864682003,0.014929829799940281
5073,5073,Agra,Sensitive Area,22.55,8.3,2008-04-05,Uttar Pradesh,0.11231393775372124,0.02478351746790087
5074,5074,Agra,Sensitive Area,21.65,6.85,2008-06-05,Uttar Pradesh,0.09269282814614342,0.020453866825918186
5075,5075,Agra,Sensitive Area,27.15,8.0,2008-07-05,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5076,5076,Agra,Sensitive Area,18.35,6.4,2008-11-05,Uttar Pradesh,0.08660351826792963,0.01911018214392356
5077,5077,Agra,Sensitive Area,17.0,8.0,2008-12-05,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5078,5078,Agra,Sensitive Area,16.35,10.85,2008-05-18,Uttar Pradesh,0.14682002706359945,0.03239773066587041
5079,5079,Agra,Sensitive Area,21.7,6.25,2008-05-20,Uttar Pradesh,0.08457374830852503,0.01866228724992535
5080,5080,Agra,Sensitive Area,9.2,6.5,2008-05-21,Uttar Pradesh,0.08795669824086604,0.019408778739922364
5081,5081,Agra,Sensitive Area,15.75,6.85,2008-05-25,Uttar Pradesh,0.09269282814614342,0.020453866825918186
5082,5082,Agra,Sensitive Area,21.55,2.5,2008-05-28,Uttar Pradesh,0.03382949932341001,0.0074649148999701405
5083,5083,Agra,Sensitive Area,30.3,8.0,2008-01-06,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5084,5084,Agra,Sensitive Area,15.85,8.0,2008-04-06,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5085,5085,Agra,Sensitive Area,16.75,6.0,2008-08-06,Uttar Pradesh,0.08119079837618402,0.017915795759928337
5086,5086,Agra,Sensitive Area,15.35,8.0,2008-11-06,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5087,5087,Agra,Sensitive Area,19.3,4.2,2008-06-15,Uttar Pradesh,0.05683355886332882,0.012541057031949836
5088,5088,Agra,Sensitive Area,9.7,5.5,2008-06-21,Uttar Pradesh,0.07442489851150202,0.01642281277993431
5089,5089,Agra,Sensitive Area,6.949999999999998,8.0,2008-06-22,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5090,5090,Agra,Sensitive Area,16.75,5.65,2008-06-23,Uttar Pradesh,0.07645466847090662,0.01687070767393252
5091,5091,Agra,Sensitive Area,12.05,10.35,2008-06-24,Uttar Pradesh,0.14005412719891744,0.030904747685876383
5092,5092,Agra,Sensitive Area,9.4,6.5,2008-06-25,Uttar Pradesh,0.08795669824086604,0.019408778739922364
5093,5093,Agra,Sensitive Area,17.8,8.0,2008-07-07,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5094,5094,Agra,Sensitive Area,21.3,4.45,2008-08-07,Uttar Pradesh,0.060216508795669824,0.013287548521946852
5095,5095,Agra,Sensitive Area,12.0,5.25,2008-07-20,Uttar Pradesh,0.07104194857916102,0.015676321289937296
5096,5096,Agra,Sensitive Area,8.5,8.0,2008-07-23,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5097,5097,Agra,Sensitive Area,13.866666666666667,8.666666666666666,2008-07-27,Uttar Pradesh,0.11727559765448803,0.025878371653229818
5098,5098,Agra,Sensitive Area,19.666666666666668,8.0,2008-08-19,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5099,5099,Agra,Sensitive Area,13.35,8.0,2008-08-23,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5100,5100,Agra,Sensitive Area,23.65,5.25,2008-08-26,Uttar Pradesh,0.07104194857916102,0.015676321289937296
5101,5101,Agra,Sensitive Area,15.7,8.0,2008-08-30,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5102,5102,Agra,Sensitive Area,18.3,6.5,2008-02-09,Uttar Pradesh,0.08795669824086604,0.019408778739922364
5103,5103,Agra,Sensitive Area,12.5,3.85,2008-09-22,Uttar Pradesh,0.05209742895805142,0.011495968945954017
5104,5104,Agra,Sensitive Area,27.8,3.8,2008-09-25,Uttar Pradesh,0.05142083897158321,0.011346670647954613
5105,5105,Agra,Sensitive Area,13.65,2.6,2008-09-29,Uttar Pradesh,0.035182679296346414,0.007763511495968946
5106,5106,Agra,Sensitive Area,19.5,4.7,2008-04-10,Uttar Pradesh,0.06359945872801083,0.014034040011943865
5107,5107,Agra,Sensitive Area,17.6,6.6,2008-07-10,Uttar Pradesh,0.08930987821380243,0.019707375335921172
5108,5108,Agra,Sensitive Area,29.8,8.0,2008-11-10,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5109,5109,Agra,Sensitive Area,27.0,5.75,2008-10-13,Uttar Pradesh,0.07780784844384303,0.017169304269931324
5110,5110,Agra,Sensitive Area,27.6,3.4,2008-10-16,Uttar Pradesh,0.046008119079837616,0.010152284263959392
5111,5111,Agra,Sensitive Area,35.5,4.5,2008-10-20,Uttar Pradesh,0.06089309878213802,0.013436846819946254
5112,5112,Agra,Sensitive Area,40.9,3.3,2008-10-23,Uttar Pradesh,0.044654939106901215,0.009853687667960586
5113,5113,Agra,Sensitive Area,29.9,11.25,2008-02-11,Uttar Pradesh,0.15223274695534506,0.03359211704986564
5114,5114,Agra,Sensitive Area,45.16666666666666,7.1,2008-05-11,Uttar Pradesh,0.09607577807848443,0.0212003583159152
5115,5115,Agra,Sensitive Area,31.9,8.0,2008-07-11,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5116,5116,Agra,Sensitive Area,35.03333333333333,6.166666666666668,2008-08-11,Uttar Pradesh,0.08344609833107804,0.018413456753259685
5117,5117,Agra,Sensitive Area,49.96666666666666,8.0,2008-11-11,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5118,5118,Agra,Sensitive Area,47.5,8.0,2008-11-14,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5119,5119,Agra,Sensitive Area,41.833333333333336,6.166666666666668,2008-11-17,Uttar Pradesh,0.08344609833107804,0.018413456753259685
5120,5120,Agra,Sensitive Area,40.65,7.15,2008-06-12,Uttar Pradesh,0.09675236806495263,0.021349656613914605
5121,5121,Agra,Sensitive Area,55.8,2.5,2008-08-12,Uttar Pradesh,0.03382949932341001,0.0074649148999701405
5122,5122,Agra,Sensitive Area,27.3,8.0,2008-09-12,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5123,5123,Agra,Sensitive Area,26.15,6.9,2008-12-19,Uttar Pradesh,0.09336941813261164,0.02060316512391759
5124,5124,Agra,Sensitive Area,34.3,8.0,2008-12-20,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5125,5125,Agra,Sensitive Area,31.5,2.8,2008-12-25,Uttar Pradesh,0.03788903924221921,0.008360704687966557
5126,5126,Agra,Sensitive Area,29.3,8.0,2008-12-26,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5127,5127,Agra,Sensitive Area,28.65,5.25,2008-12-27,Uttar Pradesh,0.07104194857916102,0.015676321289937296
5128,5128,Agra,Sensitive Area,30.5,8.0,2008-12-28,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5129,5129,Agra,Sensitive Area,24.5,6.3,2008-03-01,Uttar Pradesh,0.08525033829499322,0.018811585547924753
5130,5130,Agra,Sensitive Area,26.5,6.25,2008-07-01,Uttar Pradesh,0.08457374830852503,0.01866228724992535
5131,5131,Agra,Sensitive Area,22.450000000000006,5.45,2008-01-14,Uttar Pradesh,0.07374830852503382,0.016273514481934908
5132,5132,Agra,Sensitive Area,24.85,8.0,2008-01-15,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5133,5133,Agra,Sensitive Area,47.0,5.3,2008-01-17,Uttar Pradesh,0.07171853856562922,0.0158256195879367
5134,5134,Agra,Sensitive Area,16.8,8.0,2008-01-18,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5135,5135,Agra,Sensitive Area,17.8,7.1,2008-01-21,Uttar Pradesh,0.09607577807848443,0.0212003583159152
5136,5136,Agra,Sensitive Area,24.5,3.5,2008-01-22,Uttar Pradesh,0.04736129905277402,0.010450880859958198
5137,5137,Agra,Sensitive Area,26.8,2.3,2008-01-24,Uttar Pradesh,0.031123139377537207,0.006867721707972529
5138,5138,Agra,Sensitive Area,24.5,4.8,2008-01-25,Uttar Pradesh,0.06495263870094722,0.01433263660794267
5139,5139,Agra,Sensitive Area,21.450000000000006,19.15,2008-01-31,Uttar Pradesh,0.25913396481732065,0.057181248133771276
5140,5140,Agra,Sensitive Area,21.0,5.5,2008-01-02,Uttar Pradesh,0.07442489851150202,0.01642281277993431
5141,5141,Agra,Sensitive Area,24.85,5.75,2008-04-02,Uttar Pradesh,0.07780784844384303,0.017169304269931324
5142,5142,Agra,Sensitive Area,25.45,8.0,2008-07-02,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5143,5143,Agra,Sensitive Area,15.0,2.8,2008-08-02,Uttar Pradesh,0.03788903924221921,0.008360704687966557
5144,5144,Agra,Sensitive Area,19.6,13.15,2008-10-02,Uttar Pradesh,0.17794316644113667,0.03926545237384294
5145,5145,Agra,Sensitive Area,18.25,5.5,2008-02-13,Uttar Pradesh,0.07442489851150202,0.01642281277993431
5146,5146,Agra,Sensitive Area,36.5,8.0,2008-02-22,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5147,5147,Agra,Sensitive Area,17.0,3.35,2008-02-25,Uttar Pradesh,0.04533152909336942,0.01000298596595999
5148,5148,Agra,Sensitive Area,19.2,4.4,2008-02-28,Uttar Pradesh,0.05953991880920163,0.01313825022394745
5149,5149,Agra,Sensitive Area,34.5,10.65,2008-05-03,Uttar Pradesh,0.14411366711772666,0.0318005374738728
5150,5150,Agra,Sensitive Area,33.35,6.9,2008-10-03,Uttar Pradesh,0.09336941813261164,0.02060316512391759
5151,5151,Agra,Sensitive Area,39.05,6.0,2008-03-13,Uttar Pradesh,0.08119079837618402,0.017915795759928337
5152,5152,Agra,Sensitive Area,34.9,3.9,2008-03-16,Uttar Pradesh,0.052774018944519614,0.011645267243953419
5153,5153,Agra,Sensitive Area,24.5,2.5,2008-03-28,Uttar Pradesh,0.03382949932341001,0.0074649148999701405
5154,5154,Agra,Sensitive Area,25.75,6.75,2008-06-04,Uttar Pradesh,0.09133964817320703,0.02015527022991938
5155,5155,Agra,Sensitive Area,17.1,9.6,2008-08-04,Uttar Pradesh,0.12990527740189445,0.02866527321588534
5156,5156,Agra,Sensitive Area,17.5,4.55,2008-11-04,Uttar Pradesh,0.06156968876860622,0.013586145117945656
5157,5157,Agra,Sensitive Area,23.15,2.45,2008-04-15,Uttar Pradesh,0.033152909336941816,0.0073156166019707385
5158,5158,Agra,Sensitive Area,28.65,9.1,2008-04-18,Uttar Pradesh,0.12313937753721244,0.02717229023589131
5159,5159,Agra,Sensitive Area,26.85,5.15,2008-04-22,Uttar Pradesh,0.06968876860622462,0.01537772469393849
5160,5160,Agra,Sensitive Area,33.1,3.75,2008-04-24,Uttar Pradesh,0.050744248985115016,0.011197372349955211
5161,5161,Agra,Sensitive Area,19.85,5.949999999999998,2008-04-25,Uttar Pradesh,0.0805142083897158,0.017766497461928932
5162,5162,Agra,Sensitive Area,33.65,3.25,2008-04-28,Uttar Pradesh,0.04397834912043302,0.009704389369961182
5163,5163,Agra,Sensitive Area,31.4,8.0,2008-04-29,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5164,5164,Agra,Sensitive Area,31.5,7.5,2008-02-05,Uttar Pradesh,0.10148849797023003,0.022394744699910422
5165,5165,Agra,Sensitive Area,19.5,3.5,2008-09-05,Uttar Pradesh,0.04736129905277402,0.010450880859958198
5166,5166,Agra,Sensitive Area,20.15,5.6,2008-05-13,Uttar Pradesh,0.07577807848443842,0.016721409375933114
5167,5167,Agra,Sensitive Area,24.5,4.85,2008-05-27,Uttar Pradesh,0.06562922868741541,0.014481934905942071
5168,5168,Agra,Sensitive Area,19.4,5.15,2008-03-06,Uttar Pradesh,0.06968876860622462,0.01537772469393849
5169,5169,Agra,Sensitive Area,19.05,8.0,2008-05-06,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5170,5170,Agra,Sensitive Area,25.0,8.0,2008-07-06,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5171,5171,Agra,Sensitive Area,15.3,3.3,2008-10-06,Uttar Pradesh,0.044654939106901215,0.009853687667960586
5172,5172,Agra,Sensitive Area,11.55,8.0,2008-06-30,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5173,5173,Agra,Sensitive Area,10.7,9.9,2008-12-07,Uttar Pradesh,0.13396481732070364,0.029561063003881758
5174,5174,Agra,Sensitive Area,26.15,6.75,2008-07-13,Uttar Pradesh,0.09133964817320703,0.02015527022991938
5175,5175,Agra,Sensitive Area,15.9,8.0,2008-07-15,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5176,5176,Agra,Sensitive Area,15.65,5.15,2008-07-19,Uttar Pradesh,0.06968876860622462,0.01537772469393849
5177,5177,Agra,Sensitive Area,19.0,8.0,2008-07-22,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5178,5178,Agra,Sensitive Area,19.8,8.0,2008-02-08,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5179,5179,Agra,Sensitive Area,8.65,5.35,2008-08-18,Uttar Pradesh,0.07239512855209741,0.0159749178859361
5180,5180,Agra,Sensitive Area,13.7,8.0,2008-08-25,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5181,5181,Agra,Sensitive Area,22.0,5.25,2008-08-28,Uttar Pradesh,0.07104194857916102,0.015676321289937296
5182,5182,Agra,Sensitive Area,18.3,8.0,2008-01-09,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5183,5183,Agra,Sensitive Area,33.2,8.0,2008-06-09,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5184,5184,Agra,Sensitive Area,23.9,2.9,2008-09-09,Uttar Pradesh,0.03924221921515561,0.008659301283965363
5185,5185,Agra,Sensitive Area,22.0,8.0,2008-09-13,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5186,5186,Agra,Sensitive Area,18.35,3.15,2008-09-18,Uttar Pradesh,0.04262516914749661,0.009405792773962376
5187,5187,Agra,Sensitive Area,6.75,5.5,2008-09-21,Uttar Pradesh,0.07442489851150202,0.01642281277993431
5188,5188,Agra,Sensitive Area,8.8,9.2,2008-09-24,Uttar Pradesh,0.12449255751014883,0.027470886831890116
5189,5189,Agra,Sensitive Area,12.0,5.9,2008-09-28,Uttar Pradesh,0.07983761840324763,0.017617199163929533
5190,5190,Agra,Sensitive Area,23.8,8.0,2008-03-10,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5191,5191,Agra,Sensitive Area,18.3,8.0,2008-12-10,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5192,5192,Agra,Sensitive Area,19.65,5.25,2008-10-15,Uttar Pradesh,0.07104194857916102,0.015676321289937296
5193,5193,Agra,Sensitive Area,22.7,8.0,2008-10-19,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5194,5194,Agra,Sensitive Area,34.05,7.5,2008-10-22,Uttar Pradesh,0.10148849797023003,0.022394744699910422
5195,5195,Agra,Sensitive Area,30.75,8.0,2008-11-13,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5196,5196,Agra,Sensitive Area,22.65,8.5,2008-11-20,Uttar Pradesh,0.11502029769959404,0.02538071065989848
5197,5197,Agra,Sensitive Area,30.3,17.0,2008-11-28,Uttar Pradesh,0.23004059539918809,0.05076142131979696
5198,5198,Agra,Sensitive Area,21.0,8.0,2008-07-12,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5199,5199,Agra,Sensitive Area,57.7,11.7,2008-06-01,Uttar Pradesh,0.15832205683355885,0.034935801731860255
5200,5200,Agra,Sensitive Area,31.2,7.7,2008-01-13,Uttar Pradesh,0.10419485791610283,0.022991937891908034
5201,5201,Agra,Sensitive Area,23.8,2.7,2008-01-19,Uttar Pradesh,0.036535859269282815,0.008062108091967753
5202,5202,Agra,Sensitive Area,23.5,8.0,2008-01-20,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5203,5203,Agra,Sensitive Area,28.5,6.5,2008-01-27,Uttar Pradesh,0.08795669824086604,0.019408778739922364
5204,5204,Agra,Sensitive Area,19.0,4.3,2008-02-02,Uttar Pradesh,0.05818673883626522,0.012839653627948642
5205,5205,Agra,Sensitive Area,16.0,5.0,2008-09-02,Uttar Pradesh,0.06765899864682003,0.014929829799940281
5206,5206,Agra,Sensitive Area,14.8,8.0,2008-12-02,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5207,5207,Agra,Sensitive Area,28.5,16.2,2008-02-16,Uttar Pradesh,0.21921515561569685,0.04837264855180651
5208,5208,Agra,Sensitive Area,27.5,8.8,2008-02-17,Uttar Pradesh,0.11907983761840325,0.0262765004478949
5209,5209,Agra,Sensitive Area,20.7,8.3,2008-02-19,Uttar Pradesh,0.11231393775372124,0.02478351746790087
5210,5210,Agra,Sensitive Area,16.2,8.0,2008-02-23,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5211,5211,Agra,Sensitive Area,7.5,2.5,2008-01-03,Uttar Pradesh,0.03382949932341001,0.0074649148999701405
5212,5212,Agra,Sensitive Area,40.8,17.7,2008-04-03,Uttar Pradesh,0.23951285520974286,0.052851597491788596
5213,5213,Agra,Sensitive Area,17.4,4.7,2008-08-03,Uttar Pradesh,0.06359945872801083,0.014034040011943865
5214,5214,Agra,Sensitive Area,22.6,4.8,2008-03-15,Uttar Pradesh,0.06495263870094722,0.01433263660794267
5215,5215,Agra,Sensitive Area,28.7,4.5,2008-03-27,Uttar Pradesh,0.06089309878213802,0.013436846819946254
5216,5216,Agra,Sensitive Area,22.2,6.5,2008-03-29,Uttar Pradesh,0.08795669824086604,0.019408778739922364
5217,5217,Agra,Sensitive Area,16.3,8.0,2008-04-04,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5218,5218,Agra,Sensitive Area,16.8,8.0,2008-08-05,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5219,5219,Agra,Sensitive Area,34.4,11.2,2008-05-17,Uttar Pradesh,0.15155615696887684,0.03344281875186623
5220,5220,Agra,Sensitive Area,16.0,8.0,2008-05-24,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5221,5221,Agra,Sensitive Area,13.1,8.0,2008-05-29,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5222,5222,Agra,Sensitive Area,12.3,2.3,2008-06-14,Uttar Pradesh,0.031123139377537207,0.006867721707972529
5223,5223,Agra,Sensitive Area,28.0,3.8,2008-06-16,Uttar Pradesh,0.05142083897158321,0.011346670647954613
5224,5224,Agra,Sensitive Area,14.6,8.0,2008-06-17,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5225,5225,Agra,Sensitive Area,8.6,3.0,2008-06-18,Uttar Pradesh,0.04059539918809201,0.008957897879964169
5226,5226,Agra,Sensitive Area,28.0,8.0,2008-06-19,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5227,5227,Agra,Sensitive Area,7.3,8.0,2008-06-26,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5228,5228,Agra,Sensitive Area,19.3,2.8,2008-06-28,Uttar Pradesh,0.03788903924221921,0.008360704687966557
5229,5229,Agra,Sensitive Area,5.3,2.3,2008-06-29,Uttar Pradesh,0.031123139377537207,0.006867721707972529
5230,5230,Agra,Sensitive Area,6.2,8.0,2008-02-07,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5231,5231,Agra,Sensitive Area,17.2,4.8,2008-05-07,Uttar Pradesh,0.06495263870094722,0.01433263660794267
5232,5232,Agra,Sensitive Area,28.0,8.0,2008-09-07,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5233,5233,Agra,Sensitive Area,28.0,8.0,2008-07-16,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5234,5234,Agra,Sensitive Area,10.6,8.0,2008-07-24,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5235,5235,Agra,Sensitive Area,6.1,8.5,2008-07-31,Uttar Pradesh,0.11502029769959404,0.02538071065989848
5236,5236,Agra,Sensitive Area,28.0,8.0,2008-12-08,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5237,5237,Agra,Sensitive Area,28.0,8.0,2008-08-13,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5238,5238,Agra,Sensitive Area,28.0,8.0,2008-08-14,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5239,5239,Agra,Sensitive Area,7.8,8.0,2008-08-16,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5240,5240,Agra,Sensitive Area,8.3,8.0,2008-08-21,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5241,5241,Agra,Sensitive Area,12.0,8.0,2008-04-09,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5242,5242,Agra,Sensitive Area,7.8,8.0,2008-09-15,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5243,5243,Agra,Sensitive Area,13.9,8.0,2008-09-17,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5244,5244,Agra,Sensitive Area,28.0,3.5,2008-06-10,Uttar Pradesh,0.04736129905277402,0.010450880859958198
5245,5245,Agra,Sensitive Area,12.1,8.0,2008-08-10,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5246,5246,Agra,Sensitive Area,10.5,3.0,2008-09-10,Uttar Pradesh,0.04059539918809201,0.008957897879964169
5247,5247,Agra,Sensitive Area,19.3,8.0,2008-10-10,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5248,5248,Agra,Sensitive Area,32.8,21.8,2008-11-29,Uttar Pradesh,0.2949932341001353,0.06509405792773963
5249,5249,Agra,Sensitive Area,20.8,3.0,2008-12-21,Uttar Pradesh,0.04059539918809201,0.008957897879964169
5250,5250,Agra,Sensitive Area,39.75,8.0,2009-01-13,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5251,5251,Agra,Sensitive Area,49.05,4.65,2009-01-14,Uttar Pradesh,0.06292286874154263,0.013884741713944463
5252,5252,Agra,Sensitive Area,41.05,6.0,2009-01-16,Uttar Pradesh,0.08119079837618402,0.017915795759928337
5253,5253,Agra,Sensitive Area,42.25,6.15,2009-01-22,Uttar Pradesh,0.08322056833558863,0.018363690653926547
5254,5254,Agra,Sensitive Area,24.466666666666665,6.933333333333334,2009-01-27,Uttar Pradesh,0.09382047812359043,0.020702697322583858
5255,5255,Agra,Sensitive Area,28.55,5.4,2009-01-28,Uttar Pradesh,0.07307171853856563,0.016124216183935506
5256,5256,Agra,Sensitive Area,29.55,3.05,2009-02-02,Uttar Pradesh,0.04127198917456021,0.00910719617796357
5257,5257,Agra,Sensitive Area,27.766666666666666,8.0,2009-05-02,Uttar Pradesh,0.10825439783491203,0.02388772767990445
5258,5258,Agra,Sensitive Area,16.75,3.75,2009-12-02,Uttar Pradesh,0.050744248985115016,0.011197372349955211
5259,5259,Agra,Sensitive Area,28.25,6.75,2009-02-13,Uttar Pradesh,0.09133964817320703,0.02015527022991938
5260,5260,Agra,Sensitive Area,41.9,8.25,2009-02-17,Uttar Pradesh,0.11163734776725304,0.024634219169901463
5261,5261,Agra,Sensitive Area,21.433333333333334,7.666666666666668,2009-02-18,Uttar Pradesh,0.10374379792512405,0.022892405693241767
5262,5262,Agra,Sensitive Area,30.03333333333333,12.266666666666667,2009-02-25,Uttar Pradesh,0.16599007668019847,0.03662784910918683
5263,5263,Agra,Sensitive Area,22.266666666666666,6.8,2009-02-26,Uttar Pradesh,0.09201623815967523,0.020304568527918784
5264,5264,Agra,Sensitive Area,25.8,3.3,2009-02-27,Uttar Pradesh,0.044654939106901215,0.009853687667960586
